seed_name,base_seed,ratio_name,ratio_value,subset_seed,segment_id,sample_id,record_id,recording_group_id,family_label,split
seed1,2027,train10,0.1,3037,ccm_dizi_0050_s00,ccm_dizi_0050,ccm_000090,ccm_dizi_G0035,笛子,train
seed1,2027,train10,0.1,3037,ccm_dizi_0051_s00,ccm_dizi_0051,ccm_000091,ccm_dizi_G0035,笛子,train
seed1,2027,train10,0.1,3037,ccm_dizi_0053_s00,ccm_dizi_0053,ccm_000093,ccm_dizi_G0036,笛子,train
seed1,2027,train10,0.1,3037,ccm_dizi_0058_s00,ccm_dizi_0058,ccm_000098,ccm_dizi_G0039,笛子,train
seed1,2027,train10,0.1,3037,ccm_dizi_0059_s00,ccm_dizi_0059,ccm_000099,ccm_dizi_G0039,笛子,train
seed1,2027,train10,0.1,3037,ccm_erhu_0049_s00,ccm_erhu_0049,ccm_000663,ccm_erhu_G0027,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0049_s01,ccm_erhu_0049,ccm_000663,ccm_erhu_G0027,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0049_s02,ccm_erhu_0049,ccm_000663,ccm_erhu_G0027,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0073_s00,ccm_erhu_0073,ccm_000687,ccm_erhu_G0039,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0073_s01,ccm_erhu_0073,ccm_000687,ccm_erhu_G0039,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0073_s02,ccm_erhu_0073,ccm_000687,ccm_erhu_G0039,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0073_s03,ccm_erhu_0073,ccm_000687,ccm_erhu_G0039,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0073_s04,ccm_erhu_0073,ccm_000687,ccm_erhu_G0039,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0073_s05,ccm_erhu_0073,ccm_000687,ccm_erhu_G0039,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0073_s06,ccm_erhu_0073,ccm_000687,ccm_erhu_G0039,二胡,train
seed1,2027,train10,0.1,3037,ccm_erhu_0075_s00,ccm_erhu_0075,ccm_000689,ccm_erhu_G0040,二胡,train
