seed_name,base_seed,ratio_name,ratio_value,subset_seed,segment_id,sample_id,record_id,recording_group_id,family_label,split
seed2,9413,train10,0.1,10423,ccm_dizi_0013_s00,ccm_dizi_0013,ccm_000014,ccm_dizi_G0013,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0017_s00,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0017_s01,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0017_s02,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0017_s03,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0017_s04,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0046_s00,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0046_s01,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0046_s02,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0046_s03,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0047_s00,ccm_dizi_0047,ccm_000087,ccm_dizi_G0033,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0047_s01,ccm_dizi_0047,ccm_000087,ccm_dizi_G0033,笛子,train
seed2,9413,train10,0.1,10423,ccm_dizi_0047_s02,ccm_dizi_0047,ccm_000087,ccm_dizi_G0033,笛子,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s00,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s01,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s02,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s03,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s04,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s05,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s06,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s07,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0003_s08,ccm_erhu_0003,ccm_000617,ccm_erhu_G0002,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0011_s00,ccm_erhu_0011,ccm_000625,ccm_erhu_G0006,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0011_s01,ccm_erhu_0011,ccm_000625,ccm_erhu_G0006,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0011_s02,ccm_erhu_0011,ccm_000625,ccm_erhu_G0006,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0011_s03,ccm_erhu_0011,ccm_000625,ccm_erhu_G0006,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0011_s04,ccm_erhu_0011,ccm_000625,ccm_erhu_G0006,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0011_s05,ccm_erhu_0011,ccm_000625,ccm_erhu_G0006,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0053_s00,ccm_erhu_0053,ccm_000667,ccm_erhu_G0029,二胡,train
seed2,9413,train10,0.1,10423,ccm_erhu_0101_s00,ccm_erhu_0101,ccm_000715,ccm_erhu_G0053,二胡,train
