seed_name,base_seed,ratio_name,ratio_value,subset_seed,segment_id,sample_id,record_id,recording_group_id,family_label,split
seed0,3407,train50,0.5,4457,ccm_dizi_0006_s00,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0006_s01,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0006_s02,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s00,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s01,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s02,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s03,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s04,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s05,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s06,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0016_s07,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0034_s00,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0034_s01,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0034_s02,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0034_s03,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0034_s04,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0035_s00,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0035_s01,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0035_s02,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0035_s03,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0040_s00,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0040_s01,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0040_s02,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0040_s03,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0040_s04,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0040_s05,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0041_s00,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0041_s01,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0041_s02,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0041_s03,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0041_s04,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0041_s05,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0041_s06,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0044_s00,ccm_dizi_0044,ccm_000084,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0044_s01,ccm_dizi_0044,ccm_000084,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0044_s02,ccm_dizi_0044,ccm_000084,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0044_s03,ccm_dizi_0044,ccm_000084,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0044_s04,ccm_dizi_0044,ccm_000084,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0045_s00,ccm_dizi_0045,ccm_000085,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0045_s01,ccm_dizi_0045,ccm_000085,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0045_s02,ccm_dizi_0045,ccm_000085,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0045_s03,ccm_dizi_0045,ccm_000085,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0045_s04,ccm_dizi_0045,ccm_000085,ccm_dizi_G0032,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0046_s00,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0046_s01,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0046_s02,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0046_s03,ccm_dizi_0046,ccm_000086,ccm_dizi_G0033,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0047_s00,ccm_dizi_0047,ccm_000087,ccm_dizi_G0033,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0047_s01,ccm_dizi_0047,ccm_000087,ccm_dizi_G0033,笛子,train
seed0,3407,train50,0.5,4457,ccm_dizi_0047_s02,ccm_dizi_0047,ccm_000087,ccm_dizi_G0033,笛子,train
