seed_name,base_seed,ratio_name,ratio_value,subset_seed,segment_id,sample_id,record_id,recording_group_id,family_label,split
seed1,2027,train25,0.25,3052,ccm_dizi_0010_s00,ccm_dizi_0010,ccm_000010,ccm_dizi_G0010,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0010_s01,ccm_dizi_0010,ccm_000010,ccm_dizi_G0010,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0012_s00,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0012_s01,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0012_s02,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0012_s03,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0026_s00,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0026_s01,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0026_s02,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0026_s03,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0027_s00,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0027_s01,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0027_s02,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0027_s03,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0038_s00,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0038_s01,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0038_s02,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0038_s03,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0038_s04,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0038_s05,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s00,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s01,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s02,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s03,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s04,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s05,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s06,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s07,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s08,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s09,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s10,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s11,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s12,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s13,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0039_s14,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0040_s00,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0040_s01,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0040_s02,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0040_s03,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0040_s04,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0040_s05,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0041_s00,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0041_s01,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0041_s02,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0041_s03,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0041_s04,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0041_s05,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0041_s06,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
seed1,2027,train25,0.25,3052,ccm_dizi_0053_s00,ccm_dizi_0053,ccm_000093,ccm_dizi_G0036,笛子,train
seed1,2027,train25,0.25,3052,ccm_erhu_0015_s00,ccm_erhu_0015,ccm_000629,ccm_erhu_G0009,二胡,train
seed1,2027,train25,0.25,3052,ccm_erhu_0019_s00,ccm_erhu_0019,ccm_000633,ccm_erhu_G0011,二胡,train
