seed_name,base_seed,ratio_name,ratio_value,subset_seed,segment_id,sample_id,record_id,recording_group_id,family_label,split
seed2,9413,train50,0.5,10463,ccm_dizi_0012_s00,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0012_s01,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0012_s02,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0012_s03,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0013_s00,ccm_dizi_0013,ccm_000014,ccm_dizi_G0013,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s00,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s01,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s02,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s03,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s04,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s05,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s06,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0016_s07,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0019_s00,ccm_dizi_0019,ccm_000019,ccm_dizi_G0019,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0019_s01,ccm_dizi_0019,ccm_000019,ccm_dizi_G0019,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0019_s02,ccm_dizi_0019,ccm_000019,ccm_dizi_G0019,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0019_s03,ccm_dizi_0019,ccm_000019,ccm_dizi_G0019,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0019_s04,ccm_dizi_0019,ccm_000019,ccm_dizi_G0019,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0020_s00,ccm_dizi_0020,ccm_000060,ccm_dizi_G0020,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0020_s01,ccm_dizi_0020,ccm_000060,ccm_dizi_G0020,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0021_s00,ccm_dizi_0021,ccm_000061,ccm_dizi_G0020,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0021_s01,ccm_dizi_0021,ccm_000061,ccm_dizi_G0020,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0025_s00,ccm_dizi_0025,ccm_000065,ccm_dizi_G0022,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0032_s00,ccm_dizi_0032,ccm_000072,ccm_dizi_G0026,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0033_s00,ccm_dizi_0033,ccm_000073,ccm_dizi_G0026,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0036_s00,ccm_dizi_0036,ccm_000076,ccm_dizi_G0028,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0036_s01,ccm_dizi_0036,ccm_000076,ccm_dizi_G0028,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0036_s02,ccm_dizi_0036,ccm_000076,ccm_dizi_G0028,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0037_s00,ccm_dizi_0037,ccm_000077,ccm_dizi_G0028,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0037_s01,ccm_dizi_0037,ccm_000077,ccm_dizi_G0028,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0037_s02,ccm_dizi_0037,ccm_000077,ccm_dizi_G0028,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0038_s00,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0038_s01,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0038_s02,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0038_s03,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0038_s04,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0038_s05,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s00,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s01,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s02,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s03,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s04,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s05,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s06,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s07,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s08,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s09,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s10,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s11,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s12,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed2,9413,train50,0.5,10463,ccm_dizi_0039_s13,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
