seed_name,base_seed,ratio_name,ratio_value,subset_seed,segment_id,sample_id,record_id,recording_group_id,family_label,split
seed0,3407,train100,1.0,4507,ccm_dizi_0001_s00,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0001_s01,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0001_s02,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0001_s03,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0001_s04,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0006_s00,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0006_s01,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0006_s02,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0007_s00,ccm_dizi_0007,ccm_000007,ccm_dizi_G0007,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0012_s00,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0012_s01,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0012_s02,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0012_s03,ccm_dizi_0012,ccm_000012,ccm_dizi_G0012,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s00,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s01,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s02,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s03,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s04,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s05,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s06,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0016_s07,ccm_dizi_0016,ccm_000016,ccm_dizi_G0016,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0017_s00,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0017_s01,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0017_s02,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0017_s03,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0017_s04,ccm_dizi_0017,ccm_000017,ccm_dizi_G0017,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0022_s00,ccm_dizi_0022,ccm_000062,ccm_dizi_G0021,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0022_s01,ccm_dizi_0022,ccm_000062,ccm_dizi_G0021,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0023_s00,ccm_dizi_0023,ccm_000063,ccm_dizi_G0021,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0023_s01,ccm_dizi_0023,ccm_000063,ccm_dizi_G0021,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0026_s00,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0026_s01,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0026_s02,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0026_s03,ccm_dizi_0026,ccm_000066,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0027_s00,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0027_s01,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0027_s02,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0027_s03,ccm_dizi_0027,ccm_000067,ccm_dizi_G0023,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0030_s00,ccm_dizi_0030,ccm_000070,ccm_dizi_G0025,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0031_s00,ccm_dizi_0031,ccm_000071,ccm_dizi_G0025,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0032_s00,ccm_dizi_0032,ccm_000072,ccm_dizi_G0026,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0033_s00,ccm_dizi_0033,ccm_000073,ccm_dizi_G0026,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0034_s00,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0034_s01,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0034_s02,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0034_s03,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0034_s04,ccm_dizi_0034,ccm_000074,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0035_s00,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0035_s01,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0035_s02,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0035_s03,ccm_dizi_0035,ccm_000075,ccm_dizi_G0027,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0038_s00,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0038_s01,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0038_s02,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0038_s03,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0038_s04,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0038_s05,ccm_dizi_0038,ccm_000078,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s00,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s01,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s02,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s03,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s04,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s05,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s06,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s07,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s08,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s09,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
seed0,3407,train100,1.0,4507,ccm_dizi_0039_s10,ccm_dizi_0039,ccm_000079,ccm_dizi_G0029,笛子,train
