seed_name,base_seed,ratio_name,ratio_value,subset_seed,segment_id,sample_id,record_id,recording_group_id,family_label,split
seed0,3407,train25,0.25,4432,ccm_dizi_0001_s00,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0001_s01,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0001_s02,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0001_s03,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0001_s04,ccm_dizi_0001,ccm_000001,ccm_dizi_G0001,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0006_s00,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0006_s01,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0006_s02,ccm_dizi_0006,ccm_000006,ccm_dizi_G0006,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0030_s00,ccm_dizi_0030,ccm_000070,ccm_dizi_G0025,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0031_s00,ccm_dizi_0031,ccm_000071,ccm_dizi_G0025,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0032_s00,ccm_dizi_0032,ccm_000072,ccm_dizi_G0026,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0033_s00,ccm_dizi_0033,ccm_000073,ccm_dizi_G0026,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0040_s00,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0040_s01,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0040_s02,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0040_s03,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0040_s04,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0040_s05,ccm_dizi_0040,ccm_000080,ccm_dizi_G0030,笛子,train
seed0,3407,train25,0.25,4432,ccm_dizi_0041_s00,ccm_dizi_0041,ccm_000081,ccm_dizi_G0030,笛子,train
