seed_name,base_seed,ratio_name,ratio_value,subset_seed,family_label,recording_group_id,selection_rank
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0043,0
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0016,1
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0054,2
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0022,3
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0056,4
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0027,5
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0050,6
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0040,7
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0039,8
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0023,9
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0055,10
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0008,11
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0032,12
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0037,13
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0009,14
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0010,15
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0046,16
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0041,17
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0019,18
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0017,19
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0045,20
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0044,21
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0036,22
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0011,23
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0014,24
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0004,25
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0020,26
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0018,27
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0003,28
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0042,29
seed1,2027,train100,1.0,3127,二胡,ccm_erhu_G0052,30
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0011,0
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0026,1
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0010,2
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0025,3
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0007,4
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0013,5
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0008,6
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0009,7
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0014,8
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0005,9
seed1,2027,train100,1.0,3127,琵琶,ccm_pipa_G0002,10
seed1,2027,train100,1.0,3127,中阮,ccm_zhongruan_G0013,0
seed1,2027,train100,1.0,3127,中阮,ccm_zhongruan_G0020,1
seed1,2027,train100,1.0,3127,中阮,ccm_zhongruan_G0010,2
seed1,2027,train100,1.0,3127,中阮,ccm_zhongruan_G0024,3
seed1,2027,train100,1.0,3127,中阮,ccm_zhongruan_G0017,4
seed1,2027,train100,1.0,3127,中阮,ccm_zhongruan_G0016,5
